data,lat,lon,morti,feriti,zona,ora
2022-06-18,40.34398,18.15787,,,LECCE,18:15
2022-06-19,40.355429,18.177047,,,LECCE,13:10
2022-06-19,40.36856,18.20174,,,LECCE,20:40
2022-06-19,40.36672,18.20089,,,LECCE,20:45
2022-06-20,40.351516,18.175016,,1,LECCE,09:00
2022-06-20,40.345237,18.182639,,,LECCE,16:30
2022-06-20,40.326821,18.186823,,,LECCE,17:00
2022-06-21,40.357792,18.175018,,,LECCE,12:30
2022-06-21,40.35508,18.18419,,,LECCE,14:02
2022-06-22,40.33679,18.19016,,1,LECCE,19:20
2022-06-24,40.34876,18.17415,,,LECCE,20:35
2022-06-25,40.33964,18.18544,,,LECCE,11:50
2022-06-25,40.439591,18.142911,1,1,LECCE,14:00
2022-06-26,40.381629,18.202513,1,,LECCE,10:30
2022-06-26,40.34316,18.15921,,3,LECCE,14:40
2022-06-26,40.38645,18.10743,,1,LECCE,20:30
2022-06-27,40.35415,18.18538,,1,LECCE,07:55
2022-06-27,40.351517,18.16273,,,LECCE,09:40
2022-06-27,40.36351,18.17898,,,LECCE,11:30
2022-06-27,40.34977,18.15767,,,LECCE,18:40
2022-06-27,40.35297,18.1831,,1,LECCE,21:20
2022-06-28,40.35788,18.18117,,1,LECCE,08:40
2022-06-29,40.32653,18.15582,,2,LECCE,13:05
2022-06-29,40.363012,18.206473,,,LECCE,20:15
2022-06-30,40.34025,18.16514,,,LECCE,01:20
2022-06-30,40.360178,18.181342,,,LECCE,20:00
2022-07-01,40.35882,18.19185,,1,LECCE,08:05
2022-07-01,40.34398,18.15787,,1,LECCE,16:20
2022-07-02,40.353715,18.177599,,1,LECCE,12:30
2022-07-02,40.342586,18.175664,,1,LECCE,21:00
2022-07-03,40.352983,18.178538,,1,LECCE,12:40
2022-07-04,40.338106,18.157668,,1,LECCE,08:10
2022-07-04,40.382703,18.225857,,1,LECCE,09:25
2022-07-04,40.350832,18.177673,,,LECCE,17:45
2022-07-05,40.34398,18.15787,,1,LECCE,08:10
2022-07-05,40.35205,18.18149,,,LECCE,15:50
2022-07-06,40.32472,18.18539,,,LECCE,03:45
2022-07-06,40.36239,18.18128,,1,LECCE,09:10
2022-07-06,40.341721,18.121351,,,LECCE,10:25
2022-07-06,40.35252,18.17711,,1,LECCE,11:20
2022-07-06,40.35223,18.18307,,1,LECCE,19:00
2022-07-07,40.35393,18.18512,,,LECCE,00:05
2022-07-07,40.35415,18.18538,,,LECCE,01:00
2022-07-07,40.353739,18.194986,,1,LECCE,13:38
2022-07-07,40.361,18.15489,,,LECCE,14:30
2022-07-07,40.35243,18.17713,,1,LECCE,17:45
2022-07-07,40.34859,18.16696,,1,LECCE,19:00
2022-07-08,40.363483,18.178543,,1,LECCE,12:25
2022-07-08,40.3247,18.14726,,1,LECCE,19:30
2022-07-08,40.35466,18.17827,,,LECCE,21:30
2022-07-09,40.348647,18.173578,,1,LECCE,10:00
2022-07-09,40.355909,18.195708,,1,LECCE,12:00
2022-07-09,40.342812,18.210465,,,LECCE,15:30
2022-07-10,40.3552,18.17632,,,LECCE,20:20
2022-07-11,40.34659,18.18383,,1,LECCE,11:45
2022-07-11,40.361327,18.176242,,1,LECCE,12:30
2022-07-11,40.36498,18.14453,,1,LECCE,18:20
2022-07-11,40.35095,18.18309,,,LECCE,21:05
2022-07-12,40.347876,18.168184,,,LECCE,12:25
2022-07-12,40.33587,18.146957,,,LECCE,14:25
2022-07-13,40.35415,18.18538,,2,LECCE,19:55
2022-07-14,40.36019,18.18581,,1,LECCE,08:45
2022-07-15,40.33833,18.15658,,3,LECCE,19:20
2022-07-15,40.38143,18.21891,,8,LECCE,20:10
2022-07-16,40.369001,18.160702,,4,LECCE,04:50
2022-07-16,40.35682,18.18486,,1,LECCE,13:50
2022-07-17,40.34179,18.13926,,,LECCE,01:00
2022-07-17,40.348555,18.168109,,,LECCE,10:53
2022-07-17,40.351405,18.17539,,4,LECCE,16:02
2022-07-17,40.348188,18.165392,,,LECCE,16:30
2022-07-17,40.46832,18.18538,,,LECCE,18:00
2022-07-18,40.35297,18.18081,,,LECCE,15:30
2022-07-19,40.34259,18.15886,,,LECCE,07:45
2022-07-19,40.34396,18.17512,,2,LECCE,12:45
2022-07-20,40.36148,18.18823,,,LECCE,17:36
2022-07-22,40.391104,18.191882,,,LECCE,20:00
2022-07-22,40.385881,18.187855,,,LECCE,20:09
2022-07-24,40.34663,18.18124,,1,LECCE,00:20
2022-07-25,40.35659,18.15308,,1,LECCE,09:20
2022-07-25,40.359202,18.168731,,1,LECCE,19:30
2022-07-27,40.360178,18.181342,,,LECCE,09:45
2022-07-27,40.36316,18.15836,,2,LECCE,19:20
2022-07-27,40.35465,18.18302,,,LECCE,22:30
2022-07-28,40.34533,18.19814,,1,LECCE,10:00
2022-07-28,40.355491,18.151431,,1,LECCE,10:45
2022-07-28,40.35911,18.17795,,1,LECCE,12:00
2022-07-28,40.351902,18.20304,,3,LECCE,13:00
2022-07-29,40.34727,18.17908,,1,LECCE,09:10
2022-07-29,40.35999,18.18903,,,LECCE,09:10
2022-07-30,40.35015,18.17574,,1,LECCE,11:25
2022-07-30,40.371217,18.178232,,,LECCE,17:40
2022-07-31,40.35458,18.1807,,3,LECCE,02:00
2022-07-31,40.337682,18.174543,,,LECCE,11:30
2022-08-02,40.347894,18.178926,,,LECCE,10:25
2022-08-02,40.337593,18.168084,,1,LECCE,12:50
2022-08-02,40.343586,18.173583,,1,LECCE,17:45
2022-08-02,40.36599,18.17175,,,LECCE,17:50
2022-08-02,40.34668,18.205421,,1,LECCE,18:45
2022-08-03,40.348594,18.166955,,1,LECCE,11:20
2022-08-03,40.36216,18.18577,,1,LECCE,17:20
2022-08-03,40.369256,18.168856,,1,LECCE,17:30
2022-08-03,40.347887,18.156147,,,LECCE,18:30
2022-08-04,40.354469,18.132562,,1,LECCE,04:55
2022-08-04,40.37139,18.21993,,2,LECCE,06:00
2022-08-04,40.35095,18.15899,,1,LECCE,10:45
2022-08-04,40.351516,18.175016,,,LECCE,16:15
2022-08-04,40.3529,18.1554,,2,LECCE,22:15
2022-08-05,40.34292,18.18826,,2,LECCE,12:30
2022-08-05,40.36638,18.17694,,1,LECCE,17:07
2022-08-05,40.35769,18.17369,,,LECCE,17:40
2022-08-05,40.35152,18.17502,,,LECCE,21:20
2022-08-06,40.471537,18.177089,,1,LECCE,07:45
2022-08-06,40.348245,18.18302,,2,LECCE,12:50
2022-08-06,40.36397,18.16586,,,LECCE,22:15
2022-08-07,40.373468,18.165088,,1,LECCE,03:50
2022-08-07,40.37122,18.17823,,,LECCE,23:00
2022-08-08,40.34698,18.1691,,,LECCE,02:15
2022-08-10,40.347152,18.190624,,,LECCE,07:00
2022-08-10,40.352879,18.180812,,,LECCE,10:45
2022-08-10,40.332476,18.12184,,,LECCE,16:00
2022-08-11,40.35541,18.17642,,,LECCE,18:20
2022-08-12,40.345222,18.183616,,,LECCE,05:20
2022-08-12,40.358395,18.168035,,1,LECCE,13:05
2022-08-12,40.348685,18.185296,,,LECCE,16:20
2022-08-12,40.35661,18.1654,,,LECCE,20:40
2022-08-13,40.33653,18.15537,,3,LECCE,19:30
2022-08-13,40.36967,18.16862,,,LECCE,20:35
2022-08-14,40.344546,18.181045,,,LECCE,08:20
2022-08-14,40.36912,18.1589,,,LECCE,19:40
2022-08-14,40.38471,18.19226,1,2,LECCE,20:30
2022-08-15,40.36082,18.18467,,,LECCE,12:45
2022-08-16,40.361327,18.176242,,,LECCE,12:50
2022-08-17,40.34171,18.13919,,,LECCE,10:15
2022-08-17,40.46374,18.19856,,3,LECCE,14:55
2022-08-17,40.34663,18.181244,,1,LECCE,22:05
2022-08-19,40.35528,18.17708,,2,LECCE,10:10
2022-08-19,40.359175,18.193968,,1,LECCE,17:00
2022-08-19,40.3372,18.156,,1,LECCE,19:00
2022-08-19,40.34575,18.16643,,,LECCE,20:50
2022-08-20,40.3542,18.17408,,,LECCE,12:15
2022-08-20,40.3637,18.16716,,1,LECCE,18:50
2022-08-22,40.345406,18.167968,,1,LECCE,06:35
2022-08-22,40.359555,18.182868,,,LECCE,13:15
2022-08-22,40.352039,18.103728,,2,LECCE,15:45
2022-08-23,40.34729,18.1672,,1,LECCE,00:00
2022-08-24,40.366188,18.189107,,,LECCE,05:47
2022-08-24,40.357421,18.137892,,,LECCE,18:55
2022-08-26,40.350729,18.163294,,,LECCE,15:55
2022-08-26,40.36563,18.19841,,1,LECCE,22:30
2022-08-27,40.344129,18.177126,,1,LECCE,20:00
2022-08-29,40.360544,18.178476,,,LECCE,10:45
2022-08-29,40.372638,18.175662,,,LECCE,15:30
2022-08-29,40.35125,18.18061,,1,LECCE,21:25
2022-08-30,40.35875,18.18274,,1,LECCE,09:53
2022-08-30,40.35154,18.18253,,,LECCE,09:56
2022-08-30,40.36238,18.18928,,2,LECCE,20:10
2022-09-02,40.35204,18.20097,,2,LECCE,00:55
2022-09-02,40.3446,18.15686,,,LECCE,17:20
2022-09-02,40.35142,18.1639,,1,LECCE,22:10
2022-09-03,40.37157,18.17778,,,LECCE,18:30
2022-09-03,40.35549,18.17952,,,LECCE,21:15
2022-09-03,40.35553,18.1795,,1,LECCE,21:40
2022-09-04,40.35282,18.18917,,2,LECCE,01:15
2022-09-05,40.37284,18.213942,,,LECCE,13:15
2022-09-05,40.34981,18.18013,,,LECCE,16:15
2022-09-06,40.35714,18.18602,,4,LECCE,06:45
2022-09-06,40.36079,18.17723,,,LECCE,11:00
2022-09-07,40.34989,18.17895,,,LECCE,00:50
2022-09-07,40.35736,18.16216,,1,LECCE,09:30
2022-09-07,40.34622,18.17075,,,LECCE,16:25
2022-09-07,40.35194,18.20586,,,LECCE,20:00
2022-09-07,40.35724,18.1675,,1,LECCE,21:20
2022-09-08,40.36557,18.19509,,1,LECCE,14:00
2022-09-09,40.35515,18.184912,,,LECCE,07:00
2022-09-09,40.35711,18.18587,,,LECCE,07:50
2022-09-09,40.35157,18.16318,,1,LECCE,21:05
2022-09-10,40.354469,18.132562,,,LECCE,05:35
2022-09-10,40.35415,18.18538,,,LECCE,09:45
2022-09-10,40.336707,18.176703,,1,LECCE,11:15
2022-09-10,40.34286,18.17805,,,LECCE,17:35
2022-09-10,40.36014,18.17545,,1,LECCE,19:10
2022-09-11,40.36754,18.20204,,2,LECCE,17:20
2022-09-12,40.35329,18.16604,,,LECCE,14:40
2022-09-12,40.34786,18.17764,,2,LECCE,17:00
2022-09-12,40.36243,18.17669,,1,LECCE,17:20
2022-09-12,40.36111,18.18017,,2,LECCE,19:55
2022-09-13,40.35311,18.18132,,,LECCE,19:30
2022-09-13,40.36743,18.16891,,1,LECCE,21:30
2022-09-14,40.35225,18.17234,,1,LECCE,12:00
2022-09-14,40.35858,18.20377,,,LECCE,14:15
2022-09-14,40.363012,18.206473,,1,LECCE,18:00
2022-09-15,40.358969,18.203103,,,LECCE,12:30
2022-09-15,40.353725,18.179133,,,LECCE,13:00
2022-09-16,40.359177,18.192918,,1,LECCE,10:55
2022-09-16,40.34916,18.16848,,2,LECCE,13:25
2022-09-16,40.36125,18.20662,,1,LECCE,19:30
2022-09-17,40.350299,18.152035,,,LECCE,17:30
2022-09-18,40.352543,18.176967,,,LECCE,07:45
2022-09-18,40.354146,18.185382,,2,LECCE,10:35
2022-09-19,40.35803,18.17919,,,LECCE,01:45
2022-09-19,40.35375,18.19499,,,LECCE,10:00
2022-09-19,40.385235,18.289312,,1,LECCE,10:35
2022-09-19,40.354469,18.132562,,,LECCE,13:50
2022-09-19,40.36273,18.17416,,1,LECCE,14:10
2022-09-20,40.34928,18.13934,,1,LECCE,09:45
2022-09-20,40.35711,18.18556,,2,LECCE,12:50
2022-09-20,40.378404,18.213006,,1,LECCE,17:30
2022-09-21,40.36346,18.19807,,1,LECCE,11:15
2022-09-21,40.357076,18.185749,,1,LECCE,16:40
2022-09-22,40.344531,18.170149,,1,LECCE,08:55
2022-09-22,40.35176,18.17683,,1,LECCE,12:40
2022-09-22,40.34398,18.15787,,1,LECCE,21:10
2022-09-23,40.435212,18.217273,,,LECCE,07:55
2022-09-23,40.337635,18.131811,,,LECCE,12:01
2022-09-23,40.366314,18.169218,,1,LECCE,17:00
2022-09-24,40.38956,18.30686,,1,LECCE,11:40
2022-09-24,40.339832,18.174071,,2,LECCE,13:00
2022-09-24,40.360944,18.149791,,2,LECCE,15:45
2022-09-25,40.348821,18.17484,,,LECCE,15:30
2022-09-26,40.351892,18.18571,,,LECCE,15:00
2022-09-26,40.3502,18.15201,,,LECCE,16:20
2022-09-26,40.354675,18.218896,,,LECCE,18:30
2022-09-26,40.32203,18.18931,,,LECCE,22:00
2022-09-27,40.350722,18.176154,,,LECCE,10:20
2022-09-27,40.34636,18.15445,,,LECCE,14:00
2022-09-27,40.36399,18.19995,,1,LECCE,18:00
2022-09-28,40.361781,18.172712,,1,LECCE,11:40
2022-09-28,40.352515,18.187704,,,LECCE,21:15
2022-09-29,40.37264,18.17566,,1,LECCE,16:10
2022-09-29,40.360597,18.157165,,1,LECCE,18:46
2022-10-01,40.366667,18.186055,,1,LECCE,23:00
2022-10-02,40.339591,18.18021,,,LECCE,01:30
2022-10-02,40.35871,18.17543,,,LECCE,16:05
2022-10-02,40.3634,18.190739,,2,LECCE,17:16
2022-10-02,40.37479,18.13943,,,LECCE,20:00
2022-10-03,40.347978,18.188557,,1,LECCE,12:00
2022-10-03,40.35669,18.17902,,,LECCE,14:45
2022-10-03,40.35508,18.19131,,3,LECCE,20:10
2022-10-04,40.360934,18.17624,,1,LECCE,14:20
2022-10-04,40.33565,18.16231,,1,LECCE,16:40
2022-10-05,40.354469,18.132562,,,LECCE,08:50
2022-10-06,40.34762,18.178424,,,LECCE,01:40
2022-10-06,40.36244,18.17659,,1,LECCE,13:10
2022-10-06,40.338689,18.15305,,1,LECCE,13:35
2022-10-06,40.35732,18.15411,,,LECCE,19:00
2022-10-07,40.33961,18.132,,1,LECCE,11:30
2022-10-07,40.34243,18.17574,,1,LECCE,12:40
2022-10-07,40.36255,18.17263,,,LECCE,13:20
2022-10-08,40.360178,18.181342,,,LECCE,08:15
2022-10-08,40.354925,18.173902,,3,LECCE,11:40
2022-10-09,40.355197,18.176319,,1,LECCE,15:20
2022-10-10,40.351516,18.175016,,,LECCE,08:30
2022-10-10,40.349672,18.183163,,,LECCE,13:55
2022-10-10,40.37454,18.15011,,,LECCE,20:55
2022-10-11,40.35224,18.17672,,1,LECCE,08:30
2022-10-11,40.354469,18.132562,,2,LECCE,10:50
2022-10-11,40.355619,18.162866,,1,LECCE,13:15
2022-10-11,40.354469,18.132562,,1,LECCE,14:15
2022-10-12,40.32625,18.14889,,,LECCE,09:10
2022-10-12,40.35666,18.18064,,1,LECCE,10:25
2022-10-12,40.347932,18.206481,,,LECCE,18:35
2022-10-12,40.36197,18.171813,,,LECCE,21:25
2022-10-13,40.35631,18.17654,,,LECCE,15:12
2022-10-13,40.34866,18.19391,,2,LECCE,16:00
2022-10-13,40.34677,18.16998,,1,LECCE,18:20
2022-10-14,40.35341,18.16092,,1,LECCE,07:45
2022-10-14,40.349663,18.172249,,,LECCE,13:40
2022-10-14,40.354178,18.188129,,,LECCE,15:55
2022-10-15,40.35407,18.17282,,,LECCE,02:30
2022-10-15,40.349367,18.189049,,,LECCE,10:25
2022-10-15,40.353027,18.176463,,1,LECCE,12:30
2022-10-15,40.35712,18.18603,,1,LECCE,15:46
2022-10-16,40.35623,18.18342,,,LECCE,10:30
2022-10-17,40.361016,18.20175,,1,LECCE,12:36
2022-10-17,40.375052,18.148328,,,LECCE,13:45
2022-10-17,40.34849,18.20472,,,LECCE,19:00
2022-10-18,40.352156,18.178371,,1,LECCE,11:15
2022-10-18,40.356101,18.13329,,,LECCE,13:34
2022-10-19,40.34912,18.172871,,1,LECCE,10:15
2022-10-19,40.34031,18.12595,,,LECCE,19:01
2022-10-20,40.346881,18.173856,,,LECCE,09:30
2022-10-20,40.360917,18.173745,,1,LECCE,15:05
2022-10-20,40.369001,18.160702,,,LECCE,20:05
2022-10-20,40.354289,18.17481,,,LECCE,22:00
2022-10-20,40.354289,18.17481,,,LECCE,22:00
2022-10-21,40.36563,18.19841,,,LECCE,09:10
2022-10-21,40.35507,18.17666,,1,LECCE,09:15
2022-10-21,40.353344,18.174256,,1,LECCE,15:25
2022-10-21,40.35303,18.17646,,,LECCE,19:40
2022-10-22,40.357849,18.183771,,,LECCE,05:15
2022-10-22,40.34823,18.16099,,,LECCE,08:45
2022-10-22,40.37633,18.18829,,1,LECCE,11:45
2022-10-22,40.35991,18.173214,,1,LECCE,12:00
2022-10-23,40.360635,18.156549,,,LECCE,01:50
2022-10-23,40.355197,18.176319,,,LECCE,14:55
2022-10-25,40.34616,18.20492,,,LECCE,07:00
2022-10-25,40.358157,18.218063,,1,LECCE,12:00
2022-10-25,40.355129,18.151826,,,LECCE,20:00
2022-10-26,40.35511,18.184924,,1,LECCE,07:45
2022-10-26,40.35157,18.17482,,,LECCE,12:00
2022-10-26,40.3539,18.17658,,,LECCE,18:00
2022-10-27,40.34528,18.17388,,,LECCE,08:00
2022-10-27,40.363972,18.165864,,1,LECCE,09:15
2022-10-28,40.347097,18.205138,,1,LECCE,07:50
2022-10-28,40.34206,18.18783,,3,LECCE,13:15
2022-10-28,40.35519,18.17636,,1,LECCE,16:00
2022-10-28,40.350894,18.179322,,1,LECCE,16:35
2022-10-28,40.34928,18.13934,,1,LECCE,19:00
2022-10-28,40.35404,18.18202,,1,LECCE,22:15
2022-10-29,40.3645,18.177402,,1,LECCE,10:05
2022-10-29,40.358876,18.182703,,,LECCE,20:15
2022-10-29,40.361066,18.184429,,1,LECCE,21:40
2022-10-29,40.36018,18.18134,,1,LECCE,22:40
2022-10-30,40.339577,18.160735,,2,LECCE,17:15
2022-10-31,40.325402,18.191078,,2,LECCE,03:30
2022-10-31,40.350679,18.180342,,,LECCE,11:00
2022-10-31,40.34639,18.16625,,,LECCE,15:50
2022-10-31,40.3577,18.16704,,,LECCE,18:15
2022-10-31,40.3552,18.17632,,2,LECCE,23:25
2022-11-01,40.359487,18.17736,,,LECCE,12:00
2022-11-01,40.34652,18.16811,,,LECCE,22:40
2022-11-02,40.35152,18.17502,,,LECCE,15:17
2022-11-02,40.350273,18.152003,,1,LECCE,17:45
2022-11-02,40.362283,18.172362,,1,LECCE,18:45
2022-11-02,40.361855,18.153096,,1,LECCE,20:30
2022-11-03,40.354469,18.132562,,1,LECCE,08:30
2022-11-03,40.361634,18.175318,,1,LECCE,18:15
2022-11-03,40.35,18.17441,,,LECCE,19:40
2022-11-04,40.356287,18.181033,,,LECCE,09:10
2022-11-04,40.35031,18.16341,,,LECCE,09:50
2022-11-04,40.36081,18.1667,,1,LECCE,10:30
2022-11-04,40.356575,18.166932,,,LECCE,12:15
2022-11-04,40.359116,18.168599,,,LECCE,16:20
2022-11-05,40.35447,18.13256,,,LECCE,13:09
2022-11-05,40.34398,18.15787,,,LECCE,14:24
2022-11-05,40.3408,18.17317,,,LECCE,14:45
2022-11-05,40.34633,18.1834,,,LECCE,15:40
2022-11-07,40.35666,18.18064,,1,LECCE,11:30
2022-11-07,40.35514,18.17616,,,LECCE,12:00
2022-11-07,40.343985,18.157873,,2,LECCE,17:35
2022-11-07,40.34616,18.20492,,,LECCE,19:00
2022-11-08,40.362008,18.171746,,,LECCE,09:35
2022-11-09,40.346158,18.204915,,,LECCE,20:45
2022-11-11,40.341672,18.200582,,,LECCE,09:45
2022-11-11,40.36092,18.17374,,1,LECCE,09:50
2022-11-12,40.3476,18.16745,,1,LECCE,15:30
2022-11-12,40.355668,18.189675,,1,LECCE,17:04
2022-11-13,40.35511,18.184924,,1,LECCE,19:15
2022-11-14,40.352523,18.15731,,2,LECCE,08:50
2022-11-14,40.365156,18.176849,,,LECCE,21:40
2022-11-16,40.3657,18.16,,,LECCE,00:10
2022-11-16,40.365295,18.209028,,1,LECCE,02:10
2022-11-16,40.37081,18.19268,,2,LECCE,16:00
2022-11-17,40.354469,18.132562,,2,LECCE,14:02
2022-11-18,40.346861,18.15285,,,LECCE,13:30
2022-11-20,40.36882,18.22744,,,LECCE,06:00
2022-11-20,40.35631,18.16703,,1,LECCE,08:45
2022-11-20,40.343848,18.169898,,1,LECCE,12:55
2022-11-21,40.3313,18.15958,,1,LECCE,11:00
2022-11-21,40.35541,18.18834,,1,LECCE,11:15
2022-11-22,40.36529,18.20903,,1,LECCE,09:15
2022-11-22,40.359097,18.181211,,1,LECCE,12:10
2022-11-22,40.34849,18.20472,,,LECCE,13:15
2022-11-22,40.356641,18.190538,,,LECCE,14:00
2022-11-22,40.353019,18.164262,,,LECCE,16:10
2022-11-22,40.356899,18.19367,,1,LECCE,17:35
2022-11-23,40.3514,18.18697,,,LECCE,10:55
2022-11-25,40.344531,18.170149,,1,LECCE,10:55
2022-11-25,40.354928,18.173834,,1,LECCE,11:15
2022-11-25,40.36513,18.208977,,,LECCE,14:00
2022-11-25,40.35561,18.18906,,,LECCE,15:45
2022-11-25,40.354469,18.132562,,,LECCE,18:40
2022-11-26,40.35305,18.17834,,,LECCE,11:30
2022-11-26,40.35708,18.17961,,1,LECCE,16:45
2022-11-26,40.354469,18.132562,,2,LECCE,17:00
2022-11-26,40.33964,18.18544,,1,LECCE,19:10
2022-11-28,40.32692,18.144949,,1,LECCE,11:15
2022-11-28,40.34789,18.15992,,,LECCE,12:50
2022-11-28,40.41909,18.21865,,,LECCE,13:00
2022-11-28,40.360908,18.180752,,1,LECCE,14:30
2022-11-28,40.357203,18.180146,,,LECCE,15:40
2022-11-29,40.348988,18.166289,,1,LECCE,12:10
2022-11-29,40.349016,18.166242,,,LECCE,13:34
2022-12-01,40.36464,18.19122,,1,LECCE,08:05
2022-12-01,40.362386,18.181282,,,LECCE,13:30
2022-12-02,40.35152,18.17502,,,LECCE,01:35
2022-12-02,40.331301,18.15958,,,LECCE,08:20
2022-12-02,40.34554,18.158455,,,LECCE,17:05
2022-12-02,40.36255,18.14244,,,LECCE,19:20
2022-12-03,40.346158,18.204915,,1,LECCE,12:00
2022-12-04,40.33833,18.15658,,,LECCE,12:00
2022-12-04,40.33998,18.17678,,,LECCE,15:30
2022-12-04,40.33586,18.16472,,,LECCE,18:00
2022-12-04,40.351371,18.174912,,,LECCE,19:30
2022-12-04,40.33852,18.12675,,,LECCE,21:55
2022-12-05,40.352197,18.193335,,,LECCE,09:00
2022-12-05,40.340939,18.174484,,,LECCE,19:40
2022-12-05,40.354309,18.165608,,2,LECCE,21:55
2022-12-06,40.34633,18.1834,,1,LECCE,18:35
2022-12-06,40.365,18.18835,,,LECCE,19:00
2022-12-06,40.36502,18.18826,,,LECCE,19:00
2022-12-07,40.35243,18.18127,,,LECCE,09:00
2022-12-08,40.354057,18.179967,,1,LECCE,14:35
2022-12-09,40.34824,18.18298,,2,LECCE,14:24
2022-12-10,40.346158,18.204915,,2,LECCE,07:00
2022-12-10,40.37397,18.13641,,,LECCE,09:50
2022-12-10,40.35404,18.18202,,,LECCE,12:50
2022-12-10,40.35376,18.19332,,,LECCE,15:50
2022-12-11,40.35606,18.17488,,,LECCE,11:20
2022-12-11,40.33833,18.15658,,1,LECCE,22:35
2022-12-12,40.357801,18.155602,,1,LECCE,09:30
2022-12-12,40.367,18.17598,,,LECCE,13:00
2022-12-12,40.35868,18.17827,,1,LECCE,14:24
2022-12-12,40.35697,18.17928,,,LECCE,18:30
2022-12-13,40.350885,18.16412,,1,LECCE,08:15
2022-12-13,40.324112,18.189596,,1,LECCE,10:55
2022-12-13,40.35133,18.18183,,,LECCE,11:00
2022-12-13,40.348698,18.164541,,,LECCE,16:25
2022-12-13,40.356029,18.195964,,1,LECCE,17:00
2022-12-14,40.33649,18.17468,,,LECCE,10:20
2022-12-14,40.35511,18.18492,,1,LECCE,11:15
2022-12-14,40.362373,18.204978,,1,LECCE,14:05
2022-12-14,40.35874,18.16668,,,LECCE,16:25
2022-12-14,40.35541,18.18834,,2,LECCE,19:00
2022-12-16,40.360716,18.170478,,,LECCE,01:12
2022-12-16,40.34398,18.15787,,,LECCE,09:00
2022-12-16,40.334122,18.134278,,,LECCE,09:08
2022-12-17,40.352045,18.181491,,1,LECCE,19:30
2022-12-17,40.34874,18.17372,,1,LECCE,23:40
2022-12-18,40.35142,18.16409,,,LECCE,09:30
2022-12-18,40.342815,18.176874,,,LECCE,19:55
2022-12-19,40.346866,18.18396,,,LECCE,13:15
2022-12-19,40.347876,18.170484,,1,LECCE,13:38
2022-12-19,40.36397,18.16586,,,LECCE,17:30
2022-12-20,40.35158,18.17478,,,LECCE,12:15
2022-12-21,40.352041,18.193728,,1,LECCE,09:30
2022-12-21,40.34058,18.1748,,,LECCE,15:20
2022-12-21,40.35192,18.25888,,,LECCE,19:15
2022-12-21,40.34481,18.15767,,,LECCE,22:30
2022-12-22,40.346158,18.204915,,1,LECCE,00:19
2022-12-22,40.353118,18.177483,,,LECCE,08:15
2022-12-23,40.363496,18.187004,,,LECCE,16:10
2022-12-23,40.338325,18.17769,,,LECCE,20:00
2022-12-24,40.340872,18.137654,,,LECCE,07:20
2022-12-24,40.357102,18.18292,,,LECCE,12:45
2022-12-24,40.35431,18.16561,,,LECCE,13:00
2022-12-24,40.385078,18.189984,,,LECCE,17:15
2022-12-26,40.353908,18.176965,,1,LECCE,14:40
2022-12-26,40.36667,18.18605,,1,LECCE,18:00
2022-12-27,40.356405,18.168331,,,LECCE,16:10
2022-12-27,40.36535,18.17686,,,LECCE,20:25
2022-12-29,40.345914,18.172354,,,LECCE,01:50
2023-01-01,40.349269,18.181408,,1,LECCE,01:45
2023-01-01,40.354309,18.165608,,,LECCE,04:10
2023-01-01,40.357001,18.16449,,,LECCE,05:30
2023-01-01,40.387886,18.297387,,2,LECCE,05:45
2023-01-01,40.34069,18.17664,,1,LECCE,12:00
2023-01-02,40.350655,18.179886,,1,LECCE,11:25
2023-01-02,40.36081,18.1667,,1,LECCE,11:35
2023-01-02,40.37122,18.17823,,1,LECCE,12:30
2023-01-02,40.347279,18.179777,,1,LECCE,12:45
2023-01-02,40.3458,18.17135,,,LECCE,20:30
2023-01-02,40.3561,18.18239,,1,LECCE,22:15
2023-01-03,40.365588,18.169597,,,LECCE,11:00
2023-01-03,40.358026,18.179187,,,LECCE,12:40
2023-01-04,40.367356,18.211132,,,LECCE,16:05
2023-01-06,40.3471,18.18771,,,LECCE,16:30
2023-01-06,40.347508,18.186042,,,LECCE,18:55
2023-01-06,40.36568,18.20149,,1,LECCE,23:30
2023-01-07,40.342737,18.176248,,1,LECCE,06:00
2023-01-08,40.358712,18.175409,,,LECCE,00:14
2023-01-08,40.33263,18.19559,,3,LECCE,16:50
2023-01-08,40.34928,18.13934,,1,LECCE,17:30
2023-01-09,40.35601,18.19685,,,LECCE,16:45
2023-01-09,40.354772,18.165784,,1,LECCE,18:10
2023-01-09,40.346333,18.183399,,,LECCE,19:00
2023-01-10,40.34521,18.20013,,,LECCE,01:30
2023-01-10,40.348531,18.175892,,1,LECCE,14:13
2023-01-10,40.35376,18.19332,,,LECCE,16:00
2023-01-11,40.34587,18.18499,,1,LECCE,07:50
2023-01-11,40.34658,18.166408,,,LECCE,13:30
2023-01-11,40.351516,18.175016,,,LECCE,16:21
2023-01-12,40.443255,18.084,,,LECCE,02:45
2023-01-12,40.35782,18.162453,,,LECCE,18:20
2023-01-13,40.36063,18.17404,,1,LECCE,13:45
2023-01-14,40.342988,18.177892,,1,LECCE,15:00
2023-01-14,40.36171,18.19655,,1,LECCE,20:00
2023-01-14,40.38755,18.16552,,1,LECCE,21:50
2023-01-15,40.347597,18.167452,,2,LECCE,12:40
2023-01-16,40.337593,18.168084,,1,LECCE,07:50
